,Unnamed: 0,ts_datetime,ts_magnitude1,ts_magnitude2,ts_magnitude3,ts_magnitude4,ts_magnitude5,ts_magnitude6,ts_magnitude7,ts_magnitude8,ts_magnitude9,ts_magnitude10,ts_magnitude11,ts_magnitude12
286,286,2/21/2001,258.97044481486677,254.34047916933574,275.7843518364151,248.38251807343752,263.2970424006646,269.6235698442503,265.29339452160735,10094.558965010701,267649000001.983,-0.49796691457066905,0.9205689308866033,-0.004657717710743836
287,287,2/22/2001,264.72225619175555,272.7231504733835,272.73547442099067,260.7514010663252,270.2869151147786,263.519089833964,264.5958673784256,124367.14409455174,3319190000008.0645,-6.148784332626829,-3.1225451928117214,-5.914238391242722
288,288,2/23/2001,275.61346957513064,264.71107075578925,265.1492489578047,257.0520224695881,260.24604912868966,258.4629453184017,265.3565671793956,12558.17137392388,332101000001.7293,0.9851687120630915,1.0328106693210606,-5.663744326281756
289,289,2/26/2001,256.3121647738666,266.6088944145153,268.6002176598803,265.38096873746946,262.83729499314694,271.4156305504996,267.71436353363214,12302.904612347664,327076999997.9973,-2.630845759917658,-0.4270138546815638,4.556801274995997
290,290,2/27/2001,266.8338362368523,261.8601493142747,271.91887720508106,269.6147429404744,271.89983822364536,263.4568217227739,272.0689168534547,180631.9495046399,4829810000003.223,-2.0604779644035087,-5.133392445765366,-4.375770988754571
291,291,2/28/2001,268.90890925861004,269.32045517353026,266.53445085643847,261.5675002670371,269.8934162018919,261.708952723732,255.59979168794948,37076.58686519138,989117999994.1329,-4.555598928240572,2.1545800861201463,-2.4297722137927407
292,292,3/1/2001,271.0424799411887,244.1533138278418,265.74581666034476,241.67675565647593,269.14997073706104,266.5002517610293,269.991182959956,16879.011904407816,451705000001.3075,-5.423145030318272,4.621855863353005,-4.534826337905046
293,293,3/2/2001,257.49019301886875,276.6385669456935,278.26599896797114,262.7897649036395,256.4349160880317,270.158067263075,263.70844059317386,162496.5033874423,4370370000003.376,-1.072262463002909,-5.918773195427097,0.12325581506844088
294,294,3/5/2001,267.0170472417737,268.17189864216476,272.18501807548364,264.71716052222126,269.2605273285637,264.53703967200636,272.8676806939257,19283.319957284806,519147999994.6734,-1.071786269969443,2.277479450125375,-3.8931977510547133
295,295,3/7/2001,270.83155403112033,273.3031207938156,266.13275144459476,262.9637586177564,259.4811383085626,268.73707041480526,263.5159138203541,27730.025315618004,734060000001.2316,2.296520559888847,0.3729390737501625,3.6704784966775628
296,296,3/8/2001,259.7469335066962,281.18567208208077,269.8091419641062,261.8549774562773,258.1574773585652,260.78476076962164,268.1190959745067,15428.375453009266,408599000000.43915,9.12959718781495,-3.6523271706492797,2.9768632188180586
297,297,3/9/2001,259.5171345549996,258.5758162694703,272.55547910445347,254.11046887553235,261.26553202425566,261.85817382490694,256.16408625947327,249683.39049424863,6501389999995.756,0.4809272072704878,2.0434437534683614,-2.3642796751777198
298,298,3/12/2001,263.14455038583515,251.2423865726842,261.8864932248109,260.1810248210475,261.9050789980306,255.71700163760428,261.92241925302767,28223.74310986494,744106000004.3961,-1.3982254238844083,3.386044180095063,-2.328898799671681
299,299,3/13/2001,263.6953503625857,251.6160526119509,270.7983466898437,244.5426184159623,261.06996017133343,260.05614155758866,255.4428729507775,29463.209661063753,760352999995.669,-1.891132205522734,4.845448840940632,-2.9285484834842386
300,300,3/14/2001,262.02347881955984,254.74499824774512,258.43233399534057,247.3218693639923,258.7541414058499,260.86989023848446,258.178897553173,19873.85920116988,506930999995.7429,4.292811045210012,0.18060947470405814,2.121071330560702
301,301,3/15/2001,251.90999097218776,258.9344125555055,259.47337191856815,245.1696520900595,254.44169944425764,253.3805899007964,241.1715775383838,5480.511795042383,137401999992.11952,4.044537020115089,0.5426811906437715,4.492327681093029
302,302,3/16/2001,252.02810241718873,244.95264816439922,253.29961196626414,238.73134147066366,235.82722044696638,237.18272200804248,243.7964920649644,4773.911413785432,116623999997.4355,-7.480733833956064,0.9065236472857553,2.3161645238199786
303,303,3/19/2001,246.96300357238417,228.27808130597973,248.8230996055585,233.60546553281472,252.57487688506868,252.81709064813813,248.8726340185143,6531.5520897531405,158739000000.78964,3.4631632422614396,-0.08817224673353886,-3.5470698075242826
304,304,3/20/2001,245.3316556126968,248.95778882755877,250.0447856611906,235.26896138852848,248.33290396676415,249.00851661550624,227.079187539982,8611.495995102328,207623000005.57132,8.522782135262785,-1.1813472829152423,-6.329446744559513
305,305,3/21/2001,247.03323305628027,240.17093266503664,246.4480019738027,237.95803686407217,249.94440044887116,235.25587988365618,243.5725869312201,26037.69552554977,631044000007.6921,-1.9773006325500229,-0.8410605146080119,-0.2468218474205521
306,306,3/22/2001,248.51914637577744,255.376242598186,250.24458704097262,243.6162242567409,254.47751137627318,258.073364210624,244.9445516977796,2559.979569964137,63565100002.34431,5.362995064744166,10.626877352618608,4.8210614552226545
307,307,3/23/2001,249.99082539460215,251.7970439821167,239.93582126078897,244.61907799788787,247.06562469157095,247.13075288574103,244.62946282098295,5612.487737848871,137849999993.9615,-2.1365387789447383,-7.325867086143841,-1.3014734225026448
308,308,3/26/2001,246.50489390587046,241.58596046963413,250.36064561540834,239.28541769487123,246.45458152087951,241.71015000398668,241.11872082352033,1219.285472423534,29995999998.8758,-8.126774020292137,-1.989222352945607,1.5443511608768783
309,309,3/27/2001,249.07151147803015,253.18385923291166,244.39635169569237,231.25194455275138,230.81213979213447,241.92466303579715,251.73368945516904,49479.927850703745,1210109999995.9302,5.560745050416502,0.7512209996529278,4.46007633128299
310,310,3/28/2001,247.40616822475064,243.92869611131295,239.46417756917785,238.57056867834294,238.85058318693802,241.99460037707868,238.68131131735163,61249.314883877865,1497119999996.9653,-1.6089646374131406,3.5104254931344805,1.1700250735740891
311,311,3/29/2001,249.5634130779857,241.33494346174237,253.2603813262976,242.034479711029,238.95783357547373,248.79134938637216,239.37798080286115,6608.692912320518,162895999997.3882,-7.763026251617002,3.281107408842506,2.106698573278406
312,312,3/30/2001,255.40961801968936,236.65516152450698,243.37494386056025,247.84458018394866,246.76445604938792,244.46079239784035,246.05934289196477,3398.528717880811,83367100003.03717,-0.24971974483749598,-1.3378722008116108,-6.52727708172666
313,313,4/2/2001,244.79915888316205,236.0173581036033,254.4947037054745,237.22486631010767,244.02915532123134,242.49866012422157,241.97850611103766,9489.218051325037,230104999998.77673,-0.09331245198166895,3.759993189207454,1.40835148774626
314,314,4/3/2001,241.77264395169547,245.76490848769046,241.04935235775815,239.95148745871438,256.0967760855667,244.9929262640129,239.86498409623707,1536.2678624673365,37363100003.09325,4.388218867883266,-3.4848437894445645,-8.12095940736037
315,315,4/4/2001,238.91007304710172,249.82915212688886,242.94463436819007,241.7117789414187,248.05623205562384,244.37280222759838,241.9478280056384,8032.4254200588575,194813000006.7236,-4.735254014241363,0.986239237964847,-3.6486443551288583
316,316,4/6/2001,249.40479666094973,245.74442040803604,253.40924014218817,238.27009569613764,246.05778192719956,243.43079769168855,241.77514350185515,2314.1984954322033,56869900002.52468,5.066294246741545,-3.8447875959852835,10.21345914986804
317,317,4/9/2001,241.85463236913873,244.2336701778652,250.62609434447458,251.68807201213565,253.5235201202705,252.7524191625483,243.97414764800985,4517.294013616771,112323999998.38641,-1.0785667388369897,3.3126432861865873,-2.7478309421279175
318,318,4/10/2001,240.5739443776981,247.73880334895372,251.70409157994828,247.2175598014146,252.8292154482989,255.63545741444642,252.9598939472586,2584.6378523581575,64970300005.308846,4.430141592659289,1.724144163723484,-2.549140772646152
319,319,4/11/2001,245.11838431036384,247.44141442585783,245.85714933011505,236.65488008784322,245.75930515108954,240.6782335342234,241.69652938303724,1877.6753532213545,46376000002.01647,-7.436270792845441,10.994533323127351,-3.343155052021066
320,320,4/12/2001,256.67788342326514,248.70036294050132,255.51096441293666,235.51995978107195,249.91879490040222,249.16732238519987,243.21807435236664,279738.1172995129,6813509999999.327,-1.160750672577166,0.1577576029078108,-1.0283429193955225
321,321,4/16/2001,250.55793496279912,250.71241939030025,255.2614908620729,247.49921084304913,248.91994859102263,249.6623333421309,250.62380562371237,6746.091176010605,169660999995.94473,5.438772322737138,-3.839441242451447,5.759351876885337
322,322,4/17/2001,256.62163023433527,253.6281124682413,261.7333796886375,242.17657345138522,264.2924661312164,264.5215482200222,255.71135728603926,14498.434745751616,372782000003.36035,-2.5796239496415887,-2.571926242980957,-0.6818052518279293
323,323,4/18/2001,263.4143146550587,263.9426487337938,264.57413503698626,254.24067883975061,258.63918232433366,260.49758328501906,262.72617470400866,7406.156696324034,191983000000.2802,-1.3654645661649494,9.6145664197587,5.265392367436128
324,324,4/19/2001,261.7206812545572,256.9724222760005,272.22306468597395,253.97953702752784,267.79375847161407,270.6759290111887,260.7918006504775,9704.878146723084,256158999996.839,-1.6533546250235729,-4.78053159134797,1.3006854871273124
325,325,4/20/2001,264.2598827109665,273.0150509096753,273.92630377532055,258.2165280427203,269.3049231337055,270.49807805327055,266.76011322321193,9019.248338619976,240484999999.38492,-5.591956294533188,-0.42973368333831,-3.3329248608856714
326,326,4/23/2001,263.4560137779491,269.83246021987054,263.13133404354045,258.04311780585374,266.0713486172062,267.02060236524085,269.45536420105066,3974.948260700916,104838999998.26932,4.829834869135444,-0.09014509738660417,1.7003781196466328
327,327,4/24/2001,261.1389805121601,265.5374124501764,268.42956305335963,263.3704052007598,260.5783108952275,264.01381021474896,264.0136540677631,2983.063949694358,77958500004.09488,7.3710880714705755,0.6718912103146256,1.2284920112435707
328,328,4/25/2001,261.32875213807193,255.78182153517693,266.8787848994367,256.09432569686396,254.99498585467663,258.29630595644824,261.2094789081981,1515.9975634625414,39517200000.276245,-3.7044346664621584,4.020971545947474,-2.5604305537044088
329,329,4/26/2001,263.67524891271495,262.8284219091734,261.7255302254932,262.13941824038227,254.93740521319424,264.1862053957302,253.51131524391207,1425.9239775019398,37046799995.27784,4.571113508416354,-2.533971733589027,-5.87491305403036
330,330,4/27/2001,261.0497925231719,246.10607216615753,258.0254359737283,254.50886732517137,262.83977868635634,260.5041283021345,251.34300934610746,1868.1848240643878,47911699998.36957,-3.0889198104553164,3.3743488927355823,0.7738315240899775
331,331,4/30/2001,256.0772388883288,265.0125960972394,258.13706995653877,252.1649820276224,259.24662753891016,260.01819921374397,255.11362306912466,13923.574735165632,360700000000.1255,1.8514269030011505,1.9249845061771813,7.751257552496334
332,332,5/2/2001,263.7443328735698,262.83172423749727,265.9459341426623,251.19543217528434,263.7675021048158,267.2757128827021,264.53279658640935,67945.64204309577,1796310000009.7336,0.5081253249329074,-0.64088205382841,0.24860078411954975
333,333,5/3/2001,264.42256951949435,272.8412002698365,265.42010500034917,258.2793425890426,266.1422365741823,266.07276139207227,263.5779394595593,3256.387179848468,85348899999.80888,0.549851554591351,1.0895499262407882,-2.0661579052186103
334,334,5/4/2001,265.7205244942402,267.73998376179253,264.16311960717917,260.74447220364215,259.4851387048497,264.38457869651813,264.9441501878451,2914.8211751512736,76437299994.60524,-5.792888833564103,-2.5699970070859384,-4.5717750502723105
335,335,5/7/2001,257.1082543116789,259.8267047202833,261.74800544030194,266.3333422121465,262.9223956102909,259.36769177071994,256.05838359301265,1894.2307414228785,49790800003.01909,-1.4052653758114764,-0.2000854925450499,-0.3093867193607959
336,336,5/8/2001,262.6710177814406,267.2812010379504,280.1560871090347,268.13750890880755,272.0031852060423,276.1195128573805,269.69390880112206,24264.13091642657,655223999998.1694,-2.118742047307824,0.019102811088485324,1.2767854193853094
337,337,5/9/2001,277.4087285974655,270.6544847309663,275.1643312031567,260.84208427389933,269.55435849521655,279.7755576909958,269.4549974934937,3538.2067936883836,94576599997.76956,0.6226215199813581,0.8070387069880426,4.2429128960653
338,338,5/10/2001,261.16529850488035,257.8256824210499,269.83409601777254,262.03543543028456,261.36829588381244,264.65250956128045,267.6593807556779,1357.3852896204223,36214399988.07778,6.533516735035422,-4.071149856401272,-1.0646959482999332
339,339,5/11/2001,267.05739845223655,258.6307809498378,263.16248104613175,254.7394267825276,256.2534248301754,262.61652680407525,266.2914194764741,2286.8528968364776,59716700000.61548,-0.9743130846630607,-1.15661548974088,-1.0922465396624659
340,340,5/14/2001,257.54478440757623,255.3999376888885,263.9227839193559,263.68795204991346,256.79812444269055,261.5288085883047,262.46669221228353,672.662999297567,17360700005.249104,-3.267694249869514,7.947052944196617,3.4695138955561022
341,341,5/15/2001,258.10824882678,266.52302683412864,265.17184961288035,253.44400805040274,251.687202651521,256.5345911880697,263.21020242824534,4045.8319472190547,103908000003.65692,-0.8803578028467075,-1.2828636296996743,-5.638417304237002
342,342,5/16/2001,256.86170611638886,252.99390385030443,259.28728857387745,253.89125331105492,252.84041433949017,249.70504602354228,260.237922440795,4200.472625532031,107749000003.30688,-5.5887571962618185,-3.965316451991265,2.4096584288246694
343,343,5/17/2001,249.37947747816415,261.52407407955906,260.6127258068805,247.1727750008588,249.79929327629222,257.58643499301104,246.75771953609518,4859.8069445532465,124297999993.42072,-5.011391486008545,1.2376187903654208,2.0292354146028706
344,344,5/18/2001,260.47133313417726,252.41488312012876,262.5745727725711,251.61626957006933,252.02496458280717,255.56210619663815,265.1830122445247,7055.012272609582,178718000002.83044,-1.7987731955353534,-4.822210864280339,-6.250800556465393
345,345,5/21/2001,240.95753200506772,253.53061963008142,263.18128311464994,251.78342868286342,245.81605008398728,252.1617008841572,252.37147210906645,7743.869560742934,194449000002.42572,6.612222037174797,-5.528110916905498,-2.328352370987709
346,346,5/22/2001,247.7461832504166,254.48381491018114,248.26263287319537,238.95256624618372,239.32741225170255,246.33052654494674,251.3524248159659,8065.941045750447,199357000000.14816,2.080851514668555,7.497284758740794,-2.642103751953237
347,347,5/23/2001,242.16342652406192,245.93001030747547,254.73010673875228,253.01485193520972,243.57649862859154,254.38068973172977,247.1089678530206,5075.244014819946,127587000003.2325,-1.7922058086303407,3.070784811729776,3.779698210151775
348,348,5/24/2001,249.9830332182154,254.67066853688524,246.1324593456887,244.5829681754698,251.52277157884518,246.42372264860398,245.3635752395919,6891.645427246819,172000000007.01132,0.7564703134560161,-5.793014515142271,2.5884648317183583
349,349,5/25/2001,251.11384837024178,249.36710010530768,241.68717729266612,250.12283880884934,252.51303594735705,257.5701816799173,247.39500849975968,13691.065958298392,341570999997.7119,-4.414700217211513,-2.7610744951774695,-1.7002168109766636
350,350,5/28/2001,249.44647461127568,252.5780389085523,255.8315733284797,242.763869014658,242.7266095675864,247.24995730674866,249.4561995079963,4856.123108931732,121014000002.48187,0.19574700795134817,3.6525880214714417,-2.1349060505725044
351,351,5/29/2001,246.5258873120924,255.98186631369964,250.2081574069477,242.1203434077986,251.18176251894366,240.37796259959148,249.59596782232398,11943.885510967866,297686000000.9816,-1.141785610825191,2.97158537224988,-1.9853180441291527
352,352,5/30/2001,245.20027922479377,262.0500442508792,253.04122908009242,247.38636084379692,250.4383779990211,251.8411422667878,249.99147358845343,4897.113164926679,123988000002.34091,-1.8861722598487864,-3.4136682936051863,-4.10430354509251
353,353,5/31/2001,253.2818467702674,257.83190710901476,254.6841872989811,243.93632926814402,248.08743507520063,252.21211974441488,247.79692281762516,3311.866721536728,83449000003.06071,-1.4170622790655703,-4.8810346115196435,2.586639239060749
354,354,6/1/2001,249.06239081316022,257.58631099912964,259.3786157793131,254.95084598269932,255.39887812038899,259.68060065240394,253.91864037074959,2318.901977158935,58897399999.30851,3.8930790954931584,-2.2280372465091243,-0.9419452468148334
355,355,6/4/2001,262.18876798815717,242.10983602053537,258.6216619632498,252.42516648313077,247.22587553640346,256.1236907821329,258.18312251189417,3298.5506548755034,83495999996.38179,-3.948893039528405,3.386585476817164,1.3950418286188144
356,356,6/5/2001,252.230156292011,251.6437727478212,252.9070538190743,252.51947569921882,252.85318261998754,250.16899938915142,258.7487262154999,4379.259292012798,110279999998.58598,-7.7485818317557715,0.2517190856480949,-6.605455174131297
357,357,6/6/2001,249.09985717300776,261.08913683527936,249.1565566544398,245.16626041738613,258.38300062026735,244.01729782877433,256.25757250403234,3327.8676126391274,83739500001.39824,-0.55503062769344,3.0317918305401457,6.293452180852457
358,358,6/7/2001,251.92857664532173,250.4431461837834,254.2768154273821,231.86174767168112,243.51824409870707,242.92468686733164,252.55308502323726,5051.5571797356015,124728999997.17693,1.0783133190343968,-3.246554966861178,4.9889037896187425
359,359,6/8/2001,243.07921885494844,247.2476172339422,246.7841151835377,238.3556748771513,245.49830078177308,253.16504304889736,250.36897792986463,7970.538170737979,198259999995.61157,-7.6694599906466285,-2.3749989993257747,-1.6930170652188383
360,360,6/11/2001,247.23871483326346,254.35890332172173,256.3856081854489,234.93915925187477,252.87161604342737,252.78693138411072,253.1333290748711,27086.120349391247,676902999995.8759,-1.4853518161831762,-1.737258606620184,-0.4234394841589652
361,361,6/12/2001,251.11288534819406,255.45497358963217,259.7826330598283,249.3512329067428,257.07160170118533,250.38261055133708,247.61188972534168,8052.748240789494,201012000003.0051,1.049392441611404,-2.2563695031650557,-1.662500324410885
362,362,6/13/2001,249.71940305216748,255.76353200419317,253.4815027942857,248.55142411074868,254.1651336001893,249.5382589581108,247.00672638988175,12795.188022095816,320213000001.36096,1.8702863307480817,-1.559527115772897,-0.7920607266874897
363,363,6/14/2001,249.59382433954593,246.9422161200973,258.0623771643351,250.64767127985678,245.46042367942894,244.7880659976476,246.08764440182608,13735.085610281358,343714999998.5611,3.1454013460255728,-7.660923227831073,6.348635562872543
364,364,6/15/2001,251.1808493175615,247.26132564149307,262.6512392644306,239.2574286819806,247.286886943386,250.31317474645783,256.45994626064316,25158.90504241428,636399999996.4476,0.2678662077157384,6.176549822372939,2.552908114871608
365,365,6/18/2001,256.1394663150668,257.3409406161249,261.7759993517489,243.15709941702528,251.69689528214857,248.59690467236197,259.35613203271726,16226.738631491422,406182000000.1785,5.654033550328917,4.306357055578393,-0.9931008106927042
366,366,6/19/2001,249.00254963164468,246.82635473967503,243.47409153363066,242.03485802215422,246.12085590812606,248.91793151094674,242.15114231338075,42992.683219760176,1072260000001.7942,0.9887760604834694,5.457239303117349,-0.587374426668813
367,367,6/20/2001,239.4559152636957,245.83727037113033,246.66033827109197,241.86595369134665,251.72605376889456,252.36111599517665,244.96639827183316,8409.351989220628,210044000003.898,2.3219581588681577,1.2890816035510984,3.0891947747234463
368,368,6/21/2001,250.4552274394552,237.18000056852745,250.7984989330816,246.15313060775563,243.484785573408,254.4562677252181,253.20821520170227,5331.458487666304,132758000003.65213,-0.4013670849462203,4.602937413313448,-0.05388429547463324
369,369,6/22/2001,242.30470648674452,250.21013706498078,257.21585214648303,252.02388596993535,252.60693092377517,252.61112666842146,263.52870663185024,4996.898429910259,125857000003.57562,-5.7227192943830785,-0.11480749265515845,-5.579115823660971
370,370,6/25/2001,246.88689822971074,247.75101878368523,256.01653870709913,242.66563632521985,248.25046306593745,250.1061963685687,245.26819472872745,5707.546848567669,142378999998.6374,4.049011371771004,-1.9319684859107598,-3.5670891082532172
371,371,6/26/2001,253.95003742133795,245.78393659664937,252.32623583160333,244.09074109356985,253.3083528465639,239.85874989384047,246.87230792313034,10847.570010204836,270042000004.32904,2.0900996695607064,0.17993446997611356,2.759946902715453
372,372,6/27/2001,253.25258908828903,270.0346636486867,267.41456304817336,249.33027351101586,249.90251370738264,246.77523692224764,253.87741612070025,2132.748633665775,53251899999.38484,-1.0887994182755802,1.3492250519947726,-1.8856882311370307
373,373,6/28/2001,253.74934152064446,245.82692498395815,249.36729005249103,241.91123833216164,248.65899230296674,251.9231060552594,255.4175114847248,3712.1774468537033,92387699993.91373,4.859401626507397,-0.08034367511602973,-2.8006721256869596
374,374,6/29/2001,244.31470854295472,244.55601497560366,251.0747142921293,237.53417378872612,240.39731770708406,247.13970427692118,243.65896977609762,24336.175877842466,608621000004.2958,-5.372457097744007,2.696414663478426,5.910301611735455
375,375,7/2/2001,247.9441739842956,243.9833967127171,242.40180536727144,244.18823374950466,252.36302681852302,255.73506306949733,251.31923204726533,5104.132298544242,125155000001.30621,7.061651003374792,-0.41259194985442854,0.36737378750959043
376,376,7/3/2001,241.6738194710946,240.19282122995858,251.23480738135643,248.52715706682952,249.9236116321861,252.1230338967599,250.74298495969435,4251.619814191564,106099000004.49658,1.1587776161928516,-1.969784110578098,2.2434788875961984
377,377,7/4/2001,248.6877303847072,234.6945077253663,275.32600241022675,240.71734003354788,250.30852512773714,250.0094784757761,247.46920935125698,12103.287768867167,302550999997.256,0.3547889779996401,-0.726289182933584,2.5321647839535326
378,378,7/5/2001,248.88720918835446,238.93357430938372,250.42087947509955,236.77266993779787,253.7998664371341,245.3593122004475,247.15661785448515,12964.267601111913,323226000000.6786,3.1354264004784382,-3.7689391143349025,3.6704899510124283
379,379,7/6/2001,252.55675849594905,249.38246915367017,244.49180275816332,240.22416127508723,244.72245479090373,251.9509121977813,253.26907932564006,3093.987065379159,76094500000.13289,1.7444984137159394,-3.7868607680242063,3.1741091090614377
380,380,7/9/2001,248.24911200526054,244.50894093359537,250.75566719116492,250.345467640189,249.0819889362393,257.25283760622136,248.04824592023962,4979.681909612757,123057000006.36926,2.5785211548241995,-2.0218151745812394,1.259140186632282
381,381,7/10/2001,252.56130359607982,245.83256374505345,243.22724239064573,249.8054571526974,251.01508401105292,249.7139564591332,254.92716351953203,4609.047032537637,114968999996.8606,7.412352336056137,-4.347743870604991,3.7388534242328455
382,382,7/11/2001,248.5637741181881,256.85544225377214,247.49144175917996,245.34396851286465,252.13396974929557,248.86931338510243,250.5006963133889,23236.856984434886,579838999996.694,2.724201606140902,2.7765873706381106,5.44375161562339
383,383,7/12/2001,251.95223098347103,245.54963323514153,256.63260480114997,244.24864563391031,248.89235415660744,240.32982601017684,252.0533429045041,3449.9459100276813,85357400003.25513,-3.483536669847409,0.5417237328561194,-3.756473738384535
384,384,7/13/2001,247.02855491089375,243.03414125127756,249.88203622404697,245.84564044798503,243.5536206092524,246.4666715210459,245.18529866606949,3535.482114204381,87358700004.7959,-7.172565786419545,-3.7771093644445775,6.869769239443373
385,385,7/16/2001,246.0424253307228,242.18570424386104,250.61953234477448,243.9639315824358,248.35801885329334,253.88731067728753,249.01880843620165,4197.7713364396195,104442999998.30913,1.8170159425321697,2.6744610066867014,1.2787952831722045
386,386,7/17/2001,237.5567474717106,248.37210332880574,249.24139414623608,248.45965085039163,252.63116126940122,251.34116591911828,252.39650224980903,591.887952327886,14804699998.540882,-0.45330564879726476,-2.197356827794311,-1.5350119553732278
387,387,7/18/2001,244.56460732634474,251.7899707280774,253.98072277737043,246.79301111568995,249.9632156134645,256.7617811860185,251.214668934664,22576.25259500517,564098999997.132,1.1042099201986546,-3.5956965279756834,6.086310035783579
388,388,7/19/2001,248.80637444508196,241.57510421065405,251.09321008444846,246.6981722959378,243.66952212688207,243.88491490404672,249.00102328077477,1493.4632677691113,37011299995.9905,-5.7943546192090505,-1.0425905972013054,1.0940262950184303
389,389,7/20/2001,251.20692342436067,242.9844780602689,248.62820018597594,246.7817641971746,239.6435538344867,252.86585060885855,245.82052493087133,1331.6945016887546,32924499994.356693,-4.377835340792728,-7.064324466330092,1.9414496766241833
390,390,7/23/2001,244.2815365504926,246.147866098268,247.84154944651937,242.78430780533742,242.11297984791702,249.85429424878305,244.54937527643216,47.39681942124419,1278409997.263161,-0.7470190277594712,-4.0059698967459685,6.4780593682659795
391,391,7/24/2001,246.5606000058503,254.546365241318,262.6839116184308,252.1010884505753,258.65465125850574,250.7512746000386,249.0010816674427,3632.614198457805,90090799997.1134,-1.4313398609210475,7.8348569679833435,3.093588970792128
392,392,7/25/2001,247.34086815171938,257.2339175345077,255.25864611703912,244.51783598431288,245.28442944928895,249.6313945332029,249.40652329907525,10611.389081918593,264857000000.0663,-3.725967616863047,-4.234070156996143,0.6881428276121092
393,393,7/26/2001,250.6236905777331,257.3775998836971,258.333862365833,256.5796243854134,251.66350492712397,250.70006575715277,238.20963404111194,11288.94367569101,282400999996.2053,0.4546888861604889,-6.844937010062456,-9.737311698095532
394,394,7/27/2001,248.184892375526,261.4367784776282,251.04025966913545,251.3803708015973,256.2498914359831,250.28464492227596,256.6918072484567,9988.225226179433,252785000000.15042,-0.9969893538543569,3.1055258564019583,0.3174454950704235
395,395,7/30/2001,254.1127967132091,256.1169824175789,255.88388625907686,254.09922293257182,248.6737232755119,252.3021370374059,257.6092292469287,4401.740948868995,112544000002.14478,-0.9666048399887903,-1.803591903591941,3.08478857527896
396,396,7/31/2001,262.4663271379895,263.439114294163,260.80470558251847,252.99281817689973,253.7621911479189,257.9801254121969,253.81846588306325,2820.6645948126784,72230400003.92957,-4.190374399052207,6.49050098018923,0.5931435264349663
397,397,8/1/2001,254.86305123423395,251.58205348124082,259.4199073238178,242.81247844357603,258.50712410931965,255.80266133679459,256.35256562949394,2535.9647536769553,64628900003.672714,-3.052518702667462,1.4039113349017187,1.866719461310561
398,398,8/2/2001,255.63957314156445,257.97741467319514,258.59630567391804,257.5478173733675,256.2894526735907,262.6190587564333,256.77909822433105,5191.80229851201,134325000002.69345,-4.331235406363563,-3.824446815147899,-0.40052504113990434
399,399,8/3/2001,259.34507498641517,259.68040569846255,272.90792108863485,260.59003737279915,259.69069480459785,261.17870654984114,254.3855734613654,3115.177110687349,81394199997.48132,-1.7619297282223085,-0.8999676793794944,-3.25121678843093
400,400,8/6/2001,260.9389888362426,242.08459731999486,255.66156747756037,246.88141096313188,260.5659286492649,262.74424500390757,258.03297848851116,5274.508262219953,136066999995.51794,-1.1931025613338786,-2.20350731283803,-1.3455121677710657
401,401,8/7/2001,260.2098326537345,255.77869685788437,266.1383497969276,257.09140057275977,262.8645450330451,259.2268495102216,253.49952960312086,3497.1279539407487,90228299996.83034,0.9669711142178298,-7.246517442235827,1.7039685377478682
402,402,8/8/2001,260.3557136971429,251.48229528038877,263.4953057955438,252.1921136433193,258.1403199058822,259.6218221681469,259.7487952443222,2486.350047436728,64137899999.06349,0.7472959074771737,0.061620429613757806,-2.304370290151707
403,403,8/9/2001,251.51324944488215,259.4222230911891,252.67982968926017,258.60971198709547,250.00367131099537,248.86502380686574,252.63036976907705,2072.258938597208,53038199998.75204,-2.907837849186039,-3.8320749215227434,-5.4807266297047015
404,404,8/10/2001,251.84776912182483,252.72290937788685,256.63658109569184,252.4530587529309,258.2298274557879,256.0038042275993,267.2453720272627,5150.379924351324,131461000008.32477,-3.132472315902755,1.8080232259873055,-2.6201907403122786
405,405,8/13/2001,259.75735681402415,255.46600927437615,258.5717879480786,258.20034146565564,253.4495376698906,263.6936202848924,258.1595434213281,3333.6816536924616,85589800005.22694,2.0491912314800724,0.8135877316072735,-6.845916237514621
406,406,8/14/2001,253.83835362469097,255.75693476286247,263.3814563850456,259.5520962481016,262.13705047813414,261.7299245060026,250.47644338478955,8128.871168440312,211544999995.97888,2.701925917068451,3.5129995951579107,1.6556562407450426
407,407,8/16/2001,256.5798505889985,262.31869814042795,258.95597277084795,248.79726501901817,258.84095487042316,266.4688402326421,260.7463226439071,5587.6078536483,145276999998.09973,5.096651767480544,0.948277509901886,-3.962947389441714
408,408,8/17/2001,260.02386648662406,261.047880606514,265.97986885199924,250.7846999871785,258.49194916331993,250.36774519094104,256.1234826023494,10632.192127223509,276180000003.61505,-5.621036007709395,-0.53010235240629,5.097491168105246
409,409,8/20/2001,253.66782302133902,259.0618982226672,258.80378921099185,259.9845380074023,258.8449277276285,258.2294123428738,258.555065892968,6167.39362440222,159807000003.1093,3.830108037801077,1.14341265253886,-4.901076261686085
410,410,8/21/2001,258.88826334782885,263.8362229502828,263.55290017942326,248.49860721007224,256.88947589103606,254.48049531304935,260.35472696063505,1448.231088244479,37368899997.26334,-1.2027690274288854,6.05073230895371,4.781852782044258
